,Age,CompFreq,CompTotal,ConvertedComp,Country,Gender,YearsCode
772,35.0,Yearly,200000.0,200000.0,United States,Man,20
773,35.0,Yearly,36000.0,38915.0,Germany,Man,16
774,27.0,Yearly,760000.0,10611.0,India,Man,10
775,37.0,Yearly,1000000.0,107895.0,Norway,Man,25
776,24.0,Yearly,33000.0,35672.0,Spain,,10
777,24.0,Yearly,95000.0,95000.0,United States,Man,5
782,24.0,Yearly,90000.0,90000.0,United States,"Non-binary, genderqueer, or gender non-conforming",10
783,41.0,Yearly,130000.0,130000.0,United States,Woman,15
786,45.0,Yearly,130000.0,168037.0,United Kingdom,Man,35
787,32.0,Yearly,70000.0,70000.0,United States,Man,7
788,27.0,Yearly,42000.0,54289.0,United Kingdom,Man,9
793,28.0,Yearly,55000.0,59454.0,Netherlands,Man,5
794,34.0,Yearly,160000.0,160000.0,United States,Man,12
797,28.0,Monthly,1100.0,14268.0,Spain,Man,6
798,26.0,Yearly,57000.0,73678.0,United Kingdom,Man,10
800,26.0,Yearly,32000.0,41363.0,United Kingdom,Man,10
801,23.0,Yearly,25000.0,7390.0,United Kingdom,Man,5
803,39.0,Yearly,110000.0,118908.0,Germany,Man,28
805,34.0,Monthly,50000.0,5256.0,Nepal,Man,10
806,29.0,Monthly,38000.0,66000.0,Denmark,Man,12
807,28.0,Yearly,74000.0,74000.0,United States,Man,12
809,28.0,Yearly,170000.0,170000.0,United States,Man,10
810,25.0,Monthly,90000000.0,25656.0,Iran,Man,7
812,30.0,Yearly,55000.0,41597.0,Canada,Woman,4
813,34.0,Yearly,115000.0,115000.0,United States,Man,20
814,41.0,Yearly,105000.0,79413.0,Canada,Man,22
817,29.0,Yearly,75000.0,96945.0,United Kingdom,Man,17
819,29.0,Monthly,15000.0,194580.0,Cyprus,Man,15
820,20.0,Monthly,300.0,3600.0,"Venezuela, Bolivarian Republic of...",Man,2
821,43.0,Yearly,60000.0,64859.0,Germany,Man,27
822,43.0,Yearly,100000.0,100000.0,United States,Woman,9
825,52.0,Yearly,115000.0,115000.0,United States,Man,37
826,21.0,Monthly,1639.0,4500.0,Brazil,Man,12
827,45.0,Yearly,140000.0,151337.0,Ireland,Man,35
831,29.0,Yearly,60000.0,45379.0,Canada,Man,10
832,36.0,Yearly,95000.0,71850.0,Canada,Man,10
833,32.0,Yearly,250000.0,250000.0,United States,Man,18
834,32.0,Monthly,40000.0,25860.0,Mexico,Man,14
835,42.0,Yearly,180000.0,180000.0,United States,Man,30
839,28.0,Monthly,17300.0,21312.0,Morocco,Man,11
840,37.0,Yearly,125000.0,125000.0,United States,Man,31
841,23.0,Yearly,545000.0,58803.0,Norway,Man,6
842,29.0,Yearly,105000.0,105000.0,United States,Woman,7
847,39.0,Yearly,48000.0,51887.0,Germany,Man,21
848,45.0,Yearly,130000.0,130000.0,United States,Man,27
850,25.0,Yearly,61949.0,61949.0,United States,Man,10
852,29.0,Yearly,72000.0,72000.0,United States,Man,2
853,22.0,Yearly,18500.0,23913.0,United Kingdom,Man,3
854,42.0,Yearly,50000.0,64630.0,United Kingdom,Man,25
855,25.0,Yearly,138061.0,138061.0,United States,Man,10
856,32.0,Yearly,230000.0,30148.0,Guatemala,Man,17
857,37.0,Monthly,9000.0,24744.0,Brazil,Man,21
858,40.0,Yearly,50000.0,64630.0,United Kingdom,Man,20
859,32.0,Monthly,40000.0,20784.0,Czech Republic,Man,12
860,27.0,Yearly,110000.0,110000.0,United States,Man,9
862,49.0,Yearly,60000.0,60000.0,United States,Woman,21
863,28.0,Yearly,135000.0,135000.0,United States,Man,10
864,38.0,Yearly,65000.0,65000.0,United States,Man,30
866,25.0,Monthly,100000.0,2328.0,Syrian Arab Republic,Man,4
868,48.0,Yearly,75000.0,81074.0,Austria,Man,35
871,33.0,Yearly,80000.0,86478.0,Germany,Man,15
873,30.0,Yearly,2500000.0,34904.0,India,,14
874,27.0,Yearly,60000.0,60000.0,United States,Man,2
875,26.0,Yearly,93000.0,93000.0,United States,Man,11
876,48.0,Yearly,170000.0,170000.0,United States,Man,35
877,47.0,Yearly,96000.0,124089.0,United Kingdom,Man,34
880,38.0,Yearly,120000.0,120000.0,Croatia,Man,20
881,35.0,Yearly,82000.0,82000.0,United States,Man,5
882,41.0,Yearly,0.0,0.0,United States,Man,25
883,24.0,Yearly,89000.0,89000.0,United States,Man,9
884,42.0,Yearly,78000.0,58992.0,Canada,Man,6
885,38.0,Yearly,160000.0,160000.0,United States,Man,22
887,32.0,Monthly,18000.0,63036.0,Israel,Man,24
888,24.0,Yearly,71000.0,71000.0,United States,Man,9
889,22.0,Yearly,25000.0,27025.0,Italy,Man,9
890,26.0,Yearly,105000.0,105000.0,United States,Man,8
891,26.0,Yearly,85000.0,85000.0,United States,Man,12
892,27.0,Yearly,66000.0,66000.0,United States,Man,14
893,30.0,Yearly,70000.0,75669.0,Germany,Man,18
896,37.0,Yearly,370000.0,53700.0,Croatia,Man,23
897,32.0,Yearly,55000.0,59454.0,Germany,Man,20
898,29.0,Yearly,101000.0,109179.0,Ireland,Man,10
899,27.0,Monthly,8000.0,6156.0,Egypt,Man,10
902,33.0,Yearly,90000.0,68068.0,Canada,Man,10
903,22.0,Monthly,25000.0,16164.0,Mexico,Man,7
904,34.0,Yearly,185000.0,185000.0,United States,Man,14
905,25.0,Monthly,32000.0,20688.0,Mexico,Man,12
906,33.0,Yearly,108655.0,108655.0,United States,Man,18
907,38.0,Yearly,170000.0,170000.0,United States,Man,30
908,35.0,Yearly,125000.0,125000.0,United States,Man,25
909,37.0,Yearly,29200.0,37744.0,United Kingdom,Man,15
911,23.0,Yearly,90000.0,90000.0,United States,Man,7
912,33.0,Monthly,40000.0,5652.0,Bangladesh,Man,5
913,27.0,Yearly,125000.0,125000.0,United States,Man,11
915,29.0,Yearly,60000.0,45379.0,Canada,Man,13
917,21.0,Monthly,3500.0,12420.0,Peru,Man,4
918,31.0,Yearly,80000.0,60505.0,Canada,Man,16
919,30.0,Yearly,150000.0,113447.0,Canada,Man,13
921,34.0,Yearly,115000.0,86976.0,Canada,Man,13
924,26.0,Monthly,3000.0,38916.0,Germany,Woman,10
926,36.0,Yearly,100000.0,100000.0,United States,Man,18
927,33.0,Yearly,145000.0,145000.0,United States,Man,18
928,32.0,Yearly,115000.0,115000.0,United States,Man,12
929,32.0,Yearly,100000.0,100000.0,United States,Man,5
932,37.0,Yearly,170000.0,170000.0,United States,Man,20
934,32.0,Yearly,50000.0,54049.0,Portugal,Man,16
937,35.0,Yearly,83500.0,83500.0,United States,Man,20
939,36.0,Yearly,100000.0,75631.0,Canada,Man,26
941,31.0,Monthly,70000.0,9888.0,Bangladesh,Man,4
942,33.0,Yearly,300000.0,300000.0,United States,Man,25
946,30.0,Yearly,32000.0,41363.0,United Kingdom,Man,18
947,32.0,Yearly,155000.0,35506.0,Brazil,Man,12
948,31.0,Yearly,114000.0,86220.0,Canada,Woman,9
951,34.0,Monthly,200000000.0,57000.0,Iran,Man,12
953,24.0,Yearly,36000.0,38915.0,Germany,Man,6
954,25.0,Yearly,650000.0,9075.0,India,Man,7
955,28.0,Yearly,150000.0,150000.0,United States,Man,14
956,51.0,Monthly,3000.0,38916.0,Finland,Man,20
957,53.0,Yearly,30000.0,32429.0,Netherlands,Man,40
961,36.0,Yearly,143663.0,143663.0,United States,Woman,6
962,27.0,Yearly,140000.0,1955.0,India,Man,6
963,28.0,Yearly,100000.0,100000.0,United States,Man,10
965,47.0,Monthly,44100.0,54120.0,Sweden,Man,30
966,28.0,Monthly,3400.0,44100.0,Austria,Man,14
967,28.0,Yearly,80000.0,80000.0,United States,Man,13
968,33.0,Yearly,85000.0,85000.0,United States,Man,16
969,27.0,Yearly,105000.0,105000.0,United States,Man,9
970,38.0,Yearly,36000.0,38915.0,Nomadic,Man,20
971,31.0,Monthly,7500.0,97284.0,Germany,Man,14
972,45.0,Yearly,180000.0,180000.0,United States,Man,35
976,31.0,Yearly,145000.0,145000.0,United States,Man,12
979,38.0,Yearly,120000.0,120000.0,United States,Man,30
980,38.0,Yearly,120000.0,120000.0,United States,Man,15
981,24.0,Yearly,21000.0,22701.0,Spain,Man,5
984,27.0,Monthly,13000.0,42468.0,United Arab Emirates,Man,14
985,26.0,Monthly,3500.0,45396.0,Romania,Man,13
986,30.0,Yearly,78000.0,78000.0,United States,Man,11
989,30.0,Monthly,30000.0,9456.0,Uruguay,Man,9
990,35.0,Monthly,110000.0,71100.0,Mexico,Man,20
991,27.0,Yearly,168000.0,168000.0,United States,Woman,17
992,29.0,Yearly,80000.0,80000.0,United States,Man,6
996,24.0,Monthly,2200.0,26400.0,Belarus,Man,12
997,39.0,Yearly,155000.0,155000.0,United States,Man,23
999,25.0,Yearly,65000.0,49160.0,Canada,Man,13
1000,32.0,Monthly,46000.0,56460.0,Sweden,Man,17
1002,31.0,Yearly,200000.0,200000.0,United States,Man,10
1003,25.0,Monthly,3750.0,48648.0,France,Man,10
1004,23.0,Monthly,3300.0,42804.0,Germany,Man,10
1005,26.0,Monthly,6700.0,20352.0,Poland,Man,4
1006,56.0,Yearly,172000.0,172000.0,United States,Man,40
1007,22.0,Yearly,61000.0,61000.0,United States,Man,10
1008,57.0,Yearly,135000.0,135000.0,United States,Man,47
1009,25.0,Yearly,120000.0,27488.0,Brazil,Man,8
1010,25.0,Yearly,120000.0,120000.0,United States,Man,14
1012,28.0,Yearly,90000.0,90000.0,United States,Woman,10
1014,52.0,Monthly,175000.0,33024.0,Russian Federation,Man,35
1016,35.0,Yearly,70000.0,75669.0,Italy,Man,19
1017,30.0,Monthly,80000.0,41568.0,Czech Republic,Man,18
1020,23.0,Weekly,1700.0,109850.0,United Kingdom,Man,6
1022,22.0,Weekly,1050.0,52500.0,United States,Man,9
1023,30.0,Yearly,56000.0,72385.0,United Kingdom,Man,7
1024,23.0,Monthly,15000.0,2508.0,India,Man,6
1025,31.0,Yearly,80000.0,60505.0,Canada,Man,15
1027,35.0,Yearly,46513.0,46513.0,United States,Man,18
1028,26.0,Monthly,15000.0,29580.0,Turkey,Woman,8
1030,23.0,Yearly,110000.0,110000.0,United States,Man,7
1031,38.0,Yearly,92000.0,69581.0,Canada,Man,17
1033,33.0,Yearly,130000.0,130000.0,United States,Man,10
1038,29.0,Yearly,52000.0,67215.0,United Kingdom,Woman,5
1041,43.0,Yearly,180000.0,180000.0,United States,Man,28
1042,24.0,Monthly,5000.0,13740.0,Brazil,Man,7
1043,34.0,Yearly,70000.0,70000.0,United States,Man,22
1044,39.0,Yearly,120000.0,120000.0,United States,Man,21
1046,35.0,Yearly,89600.0,89600.0,United States,Woman,7
1047,26.0,Monthly,1000.0,12000.0,Sudan,Man,10
1048,24.0,Monthly,38000.0,30420.0,South Africa,Man,9
1049,45.0,Yearly,65000.0,84019.0,United Kingdom,Man,33
1050,42.0,Yearly,140000.0,140000.0,United States,Man,25
1052,28.0,Yearly,49000.0,52968.0,Austria,Man,9
1054,27.0,Yearly,1650000.0,23037.0,India,Man,10
1056,42.0,Yearly,150000.0,150000.0,United States,Man,15
1057,32.0,Yearly,80000.0,80000.0,United States,Man,20
1059,18.0,Monthly,1500.0,4128.0,Brazil,Man,3
1060,22.0,Monthly,1500.0,19452.0,France,Man,5
1061,29.0,Monthly,4000.0,3072.0,Egypt,Man,16
1063,28.0,Monthly,11000.0,29856.0,Romania,Man,13
1066,50.0,Yearly,280000.0,280000.0,United States,Man,30
1067,24.0,Monthly,65000.0,33780.0,Czech Republic,Man,7
1068,39.0,Yearly,137000.0,137000.0,United States,Man,25
1069,35.0,Yearly,93000.0,70337.0,Canada,Man,21
1070,29.0,Yearly,88000.0,66556.0,Canada,Man,17
1071,27.0,Monthly,1400.0,18156.0,Italy,Man,11
1073,25.0,Monthly,10000.0,27492.0,Brazil,Man,10
1074,40.0,Yearly,112500.0,112500.0,United States,Man,20
1075,32.0,Yearly,87000.0,65799.0,Canada,Man,22
1078,41.0,Yearly,80000.0,60505.0,Canada,Woman,23
1079,18.0,Yearly,18450.0,23848.0,United Kingdom,Man,9
1080,37.0,Yearly,260000.0,260000.0,United States,Man,20
1081,41.0,Yearly,95000.0,95000.0,United States,Man,7
1082,33.0,Monthly,8000.0,5172.0,Mexico,Man,5
1083,25.0,Yearly,57500.0,57500.0,United States,Man,7
1084,27.0,Yearly,42500.0,42500.0,United States,Woman,4
1085,36.0,Yearly,135000.0,135000.0,United States,Man,20
1087,31.0,Yearly,108000.0,108000.0,United States,Man,15
1089,23.0,Yearly,74000.0,74000.0,United States,Man,5
1092,39.0,Yearly,50000.0,64630.0,United Kingdom,Man,32
1093,39.0,Yearly,78377.0,78377.0,United States,Man,16
1094,24.0,Yearly,75000.0,56723.0,Canada,Man,10
1095,32.0,Yearly,75000.0,96945.0,United Kingdom,Man,15
1096,23.0,Monthly,2020.0,3984.0,Turkey,Man,4
1098,28.0,Yearly,55000.0,71093.0,United Kingdom,Man,8
1101,26.0,Monthly,5000.0,13740.0,Brazil,"Man;Non-binary, genderqueer, or gender non-conforming",8
1103,30.0,Yearly,80600.0,1592.0,Philippines,Man,2
1111,33.0,Weekly,1500.0,75000.0,United States,Man,7
1112,25.0,Yearly,0.0,0.0,United States,Man,14
1114,38.0,Yearly,128000.0,128000.0,United States,Woman,22
1115,51.0,Yearly,77000.0,83236.0,Austria,Man,28
1117,44.0,Yearly,80000.0,80000.0,United States,Man,34
1118,21.0,Yearly,90000.0,68068.0,Canada,Man,9
1120,48.0,Yearly,140000.0,140000.0,United States,Man,22
1122,27.0,Yearly,30000.0,30000.0,Austria,Woman,8
1127,23.0,Monthly,7000.0,38124.0,Belarus,Man,6
1128,60.0,Yearly,140000.0,140000.0,United States,Man,42
1129,30.0,Yearly,50000.0,37816.0,Canada,Man,12
1135,26.8,Yearly,107000.0,107000.0,United States,Man,21
1137,26.0,Yearly,80000.0,80000.0,United States,Man,8
1139,52.0,Monthly,6200.0,80424.0,Germany,,31
1140,29.0,Monthly,40000.0,25860.0,Mexico,Man,17
1142,24.0,Yearly,85000.0,85000.0,United States,Man,15
1144,41.0,Yearly,135000.0,135000.0,United States,Man,25
1145,38.0,Yearly,65395.0,65395.0,United States,Man,26
1146,26.0,Yearly,118000.0,118000.0,United States,,14
1147,27.0,Yearly,60000.0,60000.0,United States,Woman,4
1153,30.0,Yearly,84500.0,84500.0,United States,Man,5
1154,45.0,Yearly,4000000.0,55847.0,India,Man,27
1155,30.0,Yearly,145000.0,109665.0,Canada,Man,12
1157,41.0,Yearly,150000.0,150000.0,United States,Man,29
1160,39.0,Yearly,120000.0,120000.0,United States,Man,28
1161,33.0,Yearly,588000.0,60138.0,Sweden,,7
1162,33.0,Yearly,130000.0,130000.0,United States,Man,19
1163,26.0,Yearly,90000.0,90000.0,United States,Man,8
1164,40.0,Yearly,200000.0,200000.0,United States,Man,29
1165,27.0,Monthly,1100.0,14268.0,Greece,Man,6
1166,31.0,Yearly,65000.0,65000.0,United States,Man,4
1169,34.0,Monthly,470000.0,36576.0,Pakistan,Man,19
1170,34.0,Monthly,4000.0,48000.0,United States,Man,23
1172,54.0,Yearly,120000.0,120000.0,United States,Man,44
1173,20.0,Yearly,55000.0,55000.0,United States,Man,6
1176,32.0,Monthly,4500.0,58368.0,Romania,Man,7
1177,41.0,Yearly,81000.0,87559.0,Germany,Man,25
1178,31.0,Yearly,91000.0,91000.0,United States,Man,16
1181,43.0,Yearly,150000.0,150000.0,United States,Man,20
1183,47.0,Weekly,1800.0,90000.0,United States,Man,38
1185,47.0,Yearly,210000.0,210000.0,United States,Man,24
1187,38.0,Yearly,91000.0,68824.0,Canada,Man,7
1189,53.0,Yearly,52000.0,67215.0,United Kingdom,Man,43
1191,27.0,Yearly,150000.0,150000.0,United States,Man,10
1192,28.0,Yearly,123000.0,123000.0,United States,Man,11
1193,48.0,Yearly,46000.0,59459.0,United Kingdom,Man,37
1195,26.0,Monthly,115000.0,22380.0,Argentina,Man,9
1197,38.0,Monthly,15000.0,9696.0,Mexico,Man,12
1198,42.0,Monthly,7500.0,90000.0,United States,Man,30
1201,38.0,Yearly,185000.0,185000.0,United States,Man,20
1203,33.0,Yearly,77000.0,77000.0,United States,Man,8
1205,29.0,Yearly,1500000.0,20943.0,India,Man,4
1206,26.0,Monthly,1200000.0,18060.0,Chile,Man,8
1211,37.0,Yearly,130000.0,130000.0,United States,Man,5
1213,27.0,Monthly,11000.0,33408.0,Poland,Man,9
1214,27.0,Yearly,165000.0,165000.0,United States,Man,10
1216,33.0,Yearly,137000.0,137000.0,United States,Man,20
1217,36.0,Monthly,18000.0,163368.0,Canada,Man,14
1219,39.0,Yearly,220000.0,220000.0,United States,Man,26
1221,37.0,Yearly,200000.0,200000.0,United States,Man,20
1222,26.0,Monthly,5000.0,64860.0,Romania,Man,10
1224,56.0,Yearly,180000.0,180000.0,United States,Man,40
1226,50.0,Yearly,25000.0,25000.0,United States,Man,25
1227,42.0,Yearly,120000.0,120000.0,United States,Man,17
1228,31.0,Yearly,145000.0,145000.0,United States,Man,14
1229,25.0,Monthly,5200.0,14292.0,Brazil,Woman,9
1230,31.0,Yearly,60000.0,60000.0,United States,Woman,8
1235,24.0,Yearly,70000.0,52942.0,Canada,Man,8
1236,25.0,Yearly,58000.0,58000.0,United States,Woman,13
1237,23.0,Yearly,90000.0,90000.0,United States,Man,11
1238,34.0,Monthly,1500.0,25392.0,Jordan,Man,14
1241,34.0,Yearly,130000.0,130000.0,United States,Man,24
1243,28.0,Monthly,80000000.0,22800.0,Iran,Man,6
1244,30.0,Monthly,4000.0,51888.0,Finland,Man,15
1246,42.0,Yearly,145000.0,145000.0,United States,Man,30
1247,43.0,Monthly,5100.0,66156.0,Finland,Man,30
1248,20.0,Monthly,1850.0,24000.0,Austria,Man,8
1252,30.0,Yearly,48000.0,48000.0,United States,Man,23
1253,23.0,Yearly,30000.0,38778.0,United Kingdom,Man,6
1254,46.0,Yearly,125000.0,125000.0,United States,Man,35
1255,25.0,Yearly,68000.0,68000.0,United States,Man,13
1257,28.0,Yearly,105000.0,105000.0,United States,Man,11
1258,29.0,Yearly,42000.0,42000.0,United States,Man,8
1259,31.0,Yearly,95000.0,95000.0,United States,Woman,12
1260,27.0,Yearly,151000.0,151000.0,United States,Man,12
1261,31.0,Monthly,4300.0,55776.0,Germany,Man,19
1262,35.0,Yearly,215000.0,215000.0,United States,Man,27
1265,23.0,Yearly,80000.0,80000.0,United States,Man,5
1266,34.0,Yearly,110000.0,110000.0,United States,Man,10
1267,26.0,Yearly,400000.0,400000.0,United States,Man,19
1268,23.0,Monthly,4000.0,10992.0,Brazil,Man,8
1269,41.0,Yearly,100000.0,100000.0,United States,Woman,30
1270,35.0,Yearly,138000.0,138000.0,United States,Man,13
1271,20.0,Weekly,500.0,25000.0,United States,Man,7
1272,21.0,Yearly,0.0,0.0,United Kingdom,Man,9
1273,25.0,Yearly,64800.0,64800.0,United States,Man,5
1274,23.0,Yearly,85000.0,85000.0,United States,Woman,4
1275,39.0,Yearly,480000.0,480000.0,United States,Man,25
1277,31.0,Yearly,88000.0,88000.0,United States,Woman,11
1278,30.0,Yearly,70000.0,70000.0,United States,Man,18
1281,34.0,Yearly,54000.0,69800.0,United Kingdom,Man,16
1283,48.0,Monthly,2000.0,25944.0,Germany,Man,35
1284,26.0,Monthly,17500.0,13464.0,Egypt,Man,8
1285,43.0,Monthly,17000.0,59544.0,Israel,Man,1
1286,32.0,Yearly,36000.0,46533.0,United Kingdom,Man,15
1287,36.0,Yearly,19000.0,20539.0,Italy,Woman,20
1289,23.0,Yearly,101000.0,101000.0,United States,Man,7
1291,35.0,Yearly,120000.0,120000.0,United States,Man,14
1292,32.0,Yearly,250000.0,250000.0,United States,Man,27
1295,36.0,Yearly,250000.0,250000.0,United States,Man,24
1301,24.0,Yearly,60040.0,60040.0,United States,Man,12
1305,32.0,Monthly,13800.0,41916.0,Poland,Man,14
1306,37.0,Yearly,500000.0,500000.0,United States,Man,18
1308,31.0,Yearly,125000.0,125000.0,United States,Man,14
1309,31.0,Yearly,150000.0,150000.0,United States,Man,12
1311,31.0,Yearly,85000.0,85000.0,United States,Woman,6
1314,35.0,Yearly,80000.0,80000.0,United States,Man,15
1317,58.0,Yearly,220000.0,220000.0,United States,Man,36
1318,31.0,Yearly,82000.0,82000.0,United States,Man,14
1320,37.0,Yearly,104000.0,104000.0,United States,,17
1321,26.0,Yearly,126480.0,126480.0,United States,Man,9
1322,26.0,Monthly,7800.0,95148.0,Switzerland,Man,10
1324,45.0,Yearly,110000.0,83194.0,Canada,Man,28
1326,30.0,Yearly,92000.0,92000.0,United States,Man,15
1327,29.0,Yearly,140000.0,105884.0,Canada,Man,8
1328,27.0,Yearly,80000.0,80000.0,United States,Man,17
1330,42.0,Yearly,120000.0,90758.0,Canada,Man,35
1331,25.0,Yearly,83000.0,62774.0,Canada,Man,11
1333,32.0,Yearly,300000.0,300000.0,United States,Woman,22
1336,46.0,Yearly,95000.0,95000.0,United States,Woman,25
1337,28.0,Yearly,80000.0,60505.0,Canada,Man,10
1338,40.0,Yearly,94000.0,71093.0,Canada,Man,11
1340,22.0,Weekly,1280.0,64000.0,Hungary,Man,10
1343,31.0,Yearly,80000.0,60505.0,Canada,Man,20
1344,38.0,Yearly,129000.0,129000.0,United States,Man,10
1346,52.0,Yearly,130000.0,130000.0,United States,Man,30
1347,37.0,Monthly,35000.0,45312.0,Sweden,Man,4
1348,30.0,Yearly,85000.0,85000.0,United States,Man,4
1349,26.0,Monthly,50000.0,5256.0,Nepal,Man,10
1357,37.0,Yearly,90000.0,90000.0,United States,,8
1359,31.0,Yearly,112000.0,112000.0,United States,Man,16
1360,41.0,Monthly,137000.0,26664.0,Argentina,Man,33
1361,21.0,Weekly,840.0,31750.0,Canada,Man,5
1363,26.0,Yearly,82500.0,82500.0,United States,Man,6
1364,33.0,Yearly,110000.0,110000.0,United States,Woman,4
1366,25.0,Monthly,5000.0,21204.0,Georgia,Man,8
1367,27.0,Monthly,10500.0,20712.0,Turkey,Man,8
1368,43.0,Yearly,140000.0,151337.0,Ireland,Man,34
1369,25.0,Yearly,60000.0,60000.0,United States,Woman,4
1370,29.0,Yearly,34000.0,36753.0,Portugal,Man,12
1371,33.0,Yearly,110000.0,83194.0,Canada,Man,18
1373,37.0,Monthly,47000.0,9144.0,Argentina,Man,20
1375,35.0,Monthly,45000.0,78156.0,Denmark,Man,17
1376,35.0,Yearly,106000.0,106000.0,United States,Man,15
1378,25.0,Yearly,100000.0,101649.0,Switzerland,Man,11
1379,47.0,Yearly,138162.0,138162.0,United States,Man,39
1380,35.0,Monthly,12000.0,36444.0,Poland,Man,20
1383,37.0,Yearly,200000.0,200000.0,United States,Man,15
1385,24.0,Yearly,65500.0,65500.0,United States,Man,6
1386,45.0,Yearly,138000.0,138000.0,United States,Man,35
1387,35.0,Yearly,75000.0,75000.0,United States,Man,20
1388,35.0,Yearly,100000.0,100000.0,United States,Man,25
1392,39.0,Yearly,33000.0,35672.0,Spain,Man,18
1393,24.0,Monthly,100000000.0,28500.0,Iran,Man,10
1395,35.0,Yearly,222000.0,167901.0,Canada,Man,21
1396,36.0,Yearly,137355.0,137355.0,United States,Man,25
1397,33.0,Yearly,70848.0,70848.0,United States,Man,7
1398,35.0,Monthly,4000.0,48000.0,United States,Man,10
1399,29.0,Yearly,86000.0,86000.0,United States,Man,3
1400,29.0,Yearly,60060.0,77633.0,United Kingdom,Man,9
1404,25.0,Yearly,157500.0,157500.0,United States,Man,6
1406,31.0,Monthly,150000.0,21192.0,Bangladesh,Man,6
1409,26.0,Yearly,96000.0,96000.0,United States,Man,18
1410,39.0,Yearly,90000.0,90000.0,United States,Man,26
1411,26.0,Yearly,125000.0,125000.0,United States,Man,7
1412,33.0,Yearly,160000.0,160000.0,United States,Man,19
1413,40.0,Yearly,100000.0,108098.0,Italy,Man,25
1414,31.0,Yearly,100000.0,108098.0,Austria,Man,18
1416,25.0,Yearly,80000.0,80000.0,United States,Man,7
1417,45.0,Yearly,70000.0,75669.0,Germany,Man,30
1420,25.0,Yearly,138000.0,138000.0,United States,Man,9
1421,29.0,Yearly,103000.0,77900.0,Canada,Man,18
1422,39.0,Yearly,93500.0,93500.0,United States,Man,13
1424,31.0,Yearly,67500.0,51051.0,Canada,Man,16
1425,22.0,Weekly,400.0,20000.0,United States,Man,6
1427,22.0,Yearly,75000.0,75000.0,United States,Man,7
1429,31.0,Yearly,110000.0,110000.0,United States,Man,3
1430,53.0,Yearly,125000.0,125000.0,United States,Man,40
1435,42.0,Yearly,175000.0,175000.0,United States,Man,26
1436,24.0,Yearly,92000.0,92000.0,United States,Man,6
1437,36.0,Yearly,64000.0,69183.0,Germany,Man,10
1439,41.0,Yearly,43000.0,46482.0,France,Man,7
1444,28.0,Yearly,55000.0,41597.0,Canada,Man,10
1447,41.0,Yearly,60000.0,77556.0,United Kingdom,Man,30
1448,26.0,Monthly,60000.0,11676.0,Argentina,Man,13
1451,25.0,Yearly,65000.0,65000.0,United States,"Man;Non-binary, genderqueer, or gender non-conforming",7
1452,36.0,Monthly,22000.0,60480.0,Brazil,Man,23
1453,36.0,Yearly,95000.0,95000.0,United States,Man,26
